Date,Tweet
8/30/2020,"ust returned to Washington from Louisiana ; Texas, after tours and discussions concerning Hurricane Laura. Thank you to @FEMA and ALL. God bless the families of those who perished!"
8/29/2020,Watch Mark Levin NOW on @FoxNews. Topic: Mail-In Voting!
8/29/2020,"Now that Biden's Polls are dropping fast, he has agreed to get out of his basement and start campaignin,in ten days. Sadly, that is a very slow reaction time for a President. Our beloved USA needs a much faster, smarter, and tougher response than that. Get out there today, Joe!"
8/29/2020,"About the only way a person is able to write a book on me is if they agree that it will contain as much bad stuff as possible, much of which is lies. It's like getting a job with CNN or MSDNC and saying that President Trump is great. You have ZERO chance. FAKE NEWS!"
8/29/2020,"My Campaign, despite all of the Fake News, Fake Books, and pathetic reporting written about me and it, has more spirit and enthusiasm than ever before, including the great and wonderful Campaign of 2016!"
8/29/2020,"Wow! Despite the Democrats views across TV and online lie (Con!), we had 147.9 million, the Republican National Convention blew the Democrat National Convention  AWAY. Not even close! Just like their lies on Russia, Football (PLAY!) and everything else! NOVEMBER 3rd."
8/29/2020,The Democrats see chaos as their way while President Trump sees the Rule of Law. Mayor @kenblackwell Thank you Ken!
8/29/2020,"Kenosha has been very quiet for the third night in a row or, since the National Guard has shown up. That's the way it works, it's all very simple. Portland, with a very ungifted mayor, should request help from the Federal Government. If lives are endangered, we're going in!"
8/29/2020,Disgraceful that Big Ten is not playing football. Let them PLAY!
8/29/2020,How does the Fake News not include Online Streaming Numbers where Republicans blow the Dem Numbers away?
8/29/2020,"Great total numbers for the Republican National Convention. Blows Democrat National Convention away. Also, much bigger fund raising numbers!"
8/29/2020,"If the incompetent Mayor of Portland, Ted Wheeler, doesn't get control of his city and stop the Anarchists, Agitators, Rioters and Looters, causing great danger to innocent people, we will go in and take care of matters the way they should have been taken care of 100 days ago!"
8/29/2020,Watch Mark Levin NOW on @FoxNews. Topic: Mail-In Voting!
8/29/2020,"Now that Biden's Polls are dropping fast, he has agreed to get out of his basement and start campaignin,in ten days. Sadly, that is a very slow reaction time for a President. Our beloved USA needs a much faster, smarter, and tougher response than that. Get out there today, Joe!"
8/29/2020,"About the only way a person is able to write a book on me is if they agree that it will contain as much bad stuff as possible, much of which is lies. It's like getting a job with CNN or MSDNC and saying that President Trump is great. You have ZERO chance. FAKE NEWS!"
8/29/2020,"My Campaign, despite all of the Fake News, Fake Books, and pathetic reporting written about me and it, has more spirit and enthusiasm than ever before, including the great and wonderful Campaign of 2016!"
8/29/2020,"Wow! Despite the Democrats views across TV and online lie (Con!), we had 147.9 million, the Republican National Convention blew the Democrat National Convention  AWAY. Not even close! Just like their lies on Russia, Football (PLAY!) and everything else! NOVEMBER 3rd."
8/29/2020,The Democrats see chaos as their way while President Trump sees the Rule of Law. Mayor @kenblackwell Thank you Ken!
8/29/2020,"Kenosha has been very quiet for the third night in a row or, since the National Guard has shown up. That's the way it works, it's all very simple. Portland, with a very ungifted mayor, should request help from the Federal Government. If lives are endangered, we're going in!"
8/29/2020,Disgraceful that Big Ten is not playing football. Let them PLAY!
8/29/2020,How does the Fake News not include Online Streaming Numbers where Republicans blow the Dem Numbers away?
8/29/2020,"Great total numbers for the Republican National Convention. Blows Democrat National Convention away. Also, much bigger fund raising numbers!"
8/29/2020,"If the incompetent Mayor of Portland, Ted Wheeler, doesn't get control of his city and stop the Anarchists, Agitators, Rioters and Looters, causing great danger to innocent people, we will go in and take care of matters the way they should have been taken care of 100 days ago!"
8/28/2020,Landing in New Hampshire!
8/28/2020,"No, I want Big Ten, and all other football, back - NOW. The Dems don't want football back, for political reasons, but are trying to blame me and the Republicans. Another LIE, but this is what we are up against! They should also open up all of their Shutdown States."
8/28/2020,Heading to New Hampshire!
8/28/2020,"Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?"
8/28/2020,reat Ratings ; Reviews Last Night. Thank you!
8/28/2020,Landing in New Hampshire!
8/28/2020,"No, I want Big Ten, and all other football, back - NOW. The Dems don't want football back, for political reasons, but are trying to blame me and the Republicans. Another LIE, but this is what we are up against! They should also open up all of their Shutdown States."
8/28/2020,Heading to New Hampshire!
8/28/2020,"Success: Since the National Guard moved into Kenosha, Wisconsin, two days ago, there has been NO FURTHER VIOLENCE, not even a small problem. When legally asked to help by local authorities, the Federal Government will act and quickly succeed. Are you listening Portland?"
8/28/2020,reat Ratings ; Reviews Last Night. Thank you!
8/27/2020,Democrats Hate that I called for Big Pharma to match the lowest prescription drug prices in the World by using a FAVORED NATIONS CLAUSE. Prices will plunge!
8/27/2020,"Democrats and Biden didn't even mention the Anarchists, Agitators, Looters and so called Peaceful Protesters at their Convention. They will allow rampant crime, just as they do in Portland. If they ask us, as they must do, we will end crime in their Democrat run cities, FAST!"
8/27/2020,"The Ten Most Dangerous Cities in the U.S. are ALL run by Democrats, and this has gone on for DECADES!"
8/27/2020,Democrats Hate that I called for Big Pharma to match the lowest prescription drug prices in the World by using a FAVORED NATIONS CLAUSE. Prices will plunge!
8/27/2020,"Democrats and Biden didn't even mention the Anarchists, Agitators, Looters and so called Peaceful Protesters at their Convention. They will allow rampant crime, just as they do in Portland. If they ask us, as they must do, we will end crime in their Democrat run cities, FAST!"
8/27/2020,"The Ten Most Dangerous Cities in the U.S. are ALL run by Democrats, and this has gone on for DECADES!"
8/26/2020,"We will NOT stand for looting, arson, violence, and lawlessness on American streets. My team just got off the phone with Governor Evers who agreed to accept federal assistance (Portland should do the same!)..."
8/26/2020,"Just In: Chinese State Media and Leaders of CHINA want Biden to win the U.S. Election.  If this happened (which it won't), China would own our Country, and our Record Setting Stock Markets would literally CRASH!"
8/26/2020,"Governor should call in the National Guard in Wisconsin. It is ready, willing, and more than able. End problem FAST!"
8/26/2020,"We will NOT stand for looting, arson, violence, and lawlessness on American streets. My team just got off the phone with Governor Evers who agreed to accept federal assistance (Portland should do the same!)..."
8/26/2020,"Just In: Chinese State Media and Leaders of CHINA want Biden to win the U.S. Election.  If this happened (which it won't), China would own our Country, and our Record Setting Stock Markets would literally CRASH!"
8/26/2020,"Governor should call in the National Guard in Wisconsin. It is ready, willing, and more than able. End problem FAST!"
8/25/2020,80 Million Unsolicited Ballots are impossible for election centers to tabulate accurately. The Democrats know this better than anyone else. The fraud and abuse will be an embarrassment to our Country. Hopefully the Courts will stop this scam!
8/25/2020,"We again request Kate Brown (@OregonGovBrown), the Governor of Oregon, and Mayor @TedWheeler of Portland, to call up the National Guard like should have been done 3 months ago..."
8/25/2020,I am pleased to inform the American Public that Acting Secretary Chad Wolf will be nominated to be the Secretary of Homeland Security. Chad has done an outstanding job and we greatly appreciate his service!
8/25/2020,Beautiful Maine Lobsters will now move tariff-free to Europe! For first time in many years. GREAT new deal by USTR levels playing field with Canada. Millions of $'s more in EXPORTS...
8/25/2020,or our Country to be sending 80 million UNSOLICITED BALLOTS is very unfair and a roadmap to disaster. Even recent small and easier to control elections which did this are a catastrophic disaster. Fraudulent ; missing Ballots like never seen before. 20% and 30% off. STOP!
8/25/2020,"Very appreciative that @CNN covered the vast majority of the Republican Convention last night. That was really good for CNN, while at the same time being good for our Country. Thank you!"
8/25/2020,80 Million Unsolicited Ballots are impossible for election centers to tabulate accurately. The Democrats know this better than anyone else. The fraud and abuse will be an embarrassment to our Country. Hopefully the Courts will stop this scam!
8/25/2020,"We again request Kate Brown (@OregonGovBrown), the Governor of Oregon, and Mayor @TedWheeler of Portland, to call up the National Guard like should have been done 3 months ago..."
8/25/2020,I am pleased to inform the American Public that Acting Secretary Chad Wolf will be nominated to be the Secretary of Homeland Security. Chad has done an outstanding job and we greatly appreciate his service!
8/25/2020,Beautiful Maine Lobsters will now move tariff-free to Europe! For first time in many years. GREAT new deal by USTR levels playing field with Canada. Millions of $'s more in EXPORTS...
8/25/2020,or our Country to be sending 80 million UNSOLICITED BALLOTS is very unfair and a roadmap to disaster. Even recent small and easier to control elections which did this are a catastrophic disaster. Fraudulent ; missing Ballots like never seen before. 20% and 30% off. STOP!
8/25/2020,"Very appreciative that @CNN covered the vast majority of the Republican Convention last night. That was really good for CNN, while at the same time being good for our Country. Thank you!"
8/24/2020,"Joe Biden has said he would lock down the Country again. That's crazy! We're having record job growth and a booming stock market, but Joe would end it all and close it all down. Ridiculous!"
8/24/2020,All the Radical Left Democrats are trying to do with the Post Office hearings is blame the Republicans for the FRAUD that will occur because of the 51 Million Ballots that are being sent to people who have not even requested them. They are setting the table for a BIG MESS!
8/24/2020,"ncredible that @CNN ; MSDNC aren't covering the Roll Call of States. Fake News! This is what the Republican Party is up against. Also, I'd like to hear the remarks of the Delegates from individual States, rather than @FoxNews anchors. Ridiculous!"
8/24/2020,"Watch Mark Levin, on air now. Great! @FoxNews"
8/24/2020,"Joe Biden has said he would lock down the Country again. That's crazy! We're having record job growth and a booming stock market, but Joe would end it all and close it all down. Ridiculous!"
8/24/2020,All the Radical Left Democrats are trying to do with the Post Office hearings is blame the Republicans for the FRAUD that will occur because of the 51 Million Ballots that are being sent to people who have not even requested them. They are setting the table for a BIG MESS!
8/24/2020,"ncredible that @CNN ; MSDNC aren't covering the Roll Call of States. Fake News! This is what the Republican Party is up against. Also, I'd like to hear the remarks of the Delegates from individual States, rather than @FoxNews anchors. Ridiculous!"
8/24/2020,"Watch Mark Levin, on air now. Great! @FoxNews"
8/23/2020,"Actually, I think I'm leading in the Polls!  @FoxNews @OANN"
8/23/2020,"Chris Wallace forgot to ask a very weak and pathetic Schumer puppet, Senator Chrisie Coons, why Biden fought me when I put an extremely early BAN on people coming into our Country from heavily infected China. Biden later admitted I was right! But why no question?"
8/23/2020,"Next we'll turn to people of the Biden inner circle, said by Chris Wallace of @FoxNews after unsuccessfully GRILLING Mark Meadows. Then all softball questions to a group of Biden lightweights, including Senator Chris Coons of Delaware."
8/23/2020,Important White House News Conference at 5:30 (sharp) today. Very good news!
8/23/2020,"Two Democrat Caucus Meetings removed UNDER GOD from the Pledge of Allegiance. It sounded not only strange, but terrible. That's where they're coming from!"
8/23/2020,"These riots are an antigovernment movement from the Left that are all in Democrat run cities. The mayors have got to let their police do what they know how to do. Would be very easy to suppress or, call in the Federal Government. We will solve problem fast! @foxandfriends"
8/23/2020,"So now the Democrats are using Mail Drop Boxes, which are a voter security disaster. Among other things, they make it possible for a person to vote multiple times. Also, who controls them, are they placed in Republican or Democrat areas? They are not Covid sanitized. A big fraud!"
8/23/2020,"A Favored Nations Clause against Big Pharma, which I signed last week, means that the USA gets a price on Prescription Drugs that matches the price of the Country that pays the lowest price anywhere in the World. 50%, 60%, maybe 70% reduction. No other President would do this!"
8/23/2020,"Actually, I think I'm leading in the Polls!  @FoxNews @OANN"
8/23/2020,"Chris Wallace forgot to ask a very weak and pathetic Schumer puppet, Senator Chrisie Coons, why Biden fought me when I put an extremely early BAN on people coming into our Country from heavily infected China. Biden later admitted I was right! But why no question?"
8/23/2020,"Next we'll turn to people of the Biden inner circle, said by Chris Wallace of @FoxNews after unsuccessfully GRILLING Mark Meadows. Then all softball questions to a group of Biden lightweights, including Senator Chris Coons of Delaware."
8/23/2020,Important White House News Conference at 5:30 (sharp) today. Very good news!
8/23/2020,"Two Democrat Caucus Meetings removed UNDER GOD from the Pledge of Allegiance. It sounded not only strange, but terrible. That's where they're coming from!"
8/23/2020,"These riots are an antigovernment movement from the Left that are all in Democrat run cities. The mayors have got to let their police do what they know how to do. Would be very easy to suppress or, call in the Federal Government. We will solve problem fast! @foxandfriends"
8/23/2020,"So now the Democrats are using Mail Drop Boxes, which are a voter security disaster. Among other things, they make it possible for a person to vote multiple times. Also, who controls them, are they placed in Republican or Democrat areas? They are not Covid sanitized. A big fraud!"
8/23/2020,"A Favored Nations Clause against Big Pharma, which I signed last week, means that the USA gets a price on Prescription Drugs that matches the price of the Country that pays the lowest price anywhere in the World. 50%, 60%, maybe 70% reduction. No other President would do this!"
8/22/2020,Will be interviewed by @SteveHiltonx on @FoxNews. 9:00 P.M. Sunday Night. Enjoy!
8/22/2020,"Despite biggest ever job gains and a V shaped recovery, Joe Biden said, I would shut it down, referring to our Country. He has no clue!"
8/22/2020,"Representatives of the Post Office have repeatedly stated that they DO NOT NEED MONEY, and will not make changes. This is all another HOAX by the Democrats to give 25 Billion unneeded dollars for political purposes,  without talking about the Universal Mail-In Ballot Scam...."
8/22/2020,In New Jersey they want you to certify that you asked for the Universal Mail-In Ballot that they sent you. But you never asked for it. Disaster in the wings!
8/22/2020,"The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to test the vaccines and therapeutics. Obviously, they are hoping to delay the answer until after November 3rd. Must focus on speed, and saving lives! @SteveFDA"
8/22/2020,"Why would Suburban Women vote for Biden and the Democrats when Democrat run cities are now rampant with crime (and they aren't asking the Federal Government for help) which could easily spread to the suburbs, and they will reconstitute, on steroids, their low income suburbs plan!"
8/22/2020,"iden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to Milwaukee, the designated site of the DNC. The State ; City worked very hard to make sure things would be good. Not nice. Vote Trump Wisconsin!"
8/22/2020,"The Democrats took the word GOD out of the Pledge of Allegiance at the Democrat National Convention. At first I thought they made a mistake, but it wasn't. It was done on purpose. Remember Evangelical Christians, and ALL, this is where they are coming from-it's done. Vote Nov 3!"
8/22/2020,"nother bad night of Rioting in Portland, Oregon. A small number of Federal troops there to protect courthouse and other Federal property only (great job!). Wanting to be asked by City ; State to STOP THE RIOTS. Would bring in National Guard, end problem immediately. ASK!"
8/22/2020,Will be interviewed by @SteveHiltonx on @FoxNews. 9:00 P.M. Sunday Night. Enjoy!
8/22/2020,"Despite biggest ever job gains and a V shaped recovery, Joe Biden said, I would shut it down, referring to our Country. He has no clue!"
8/22/2020,"Representatives of the Post Office have repeatedly stated that they DO NOT NEED MONEY, and will not make changes. This is all another HOAX by the Democrats to give 25 Billion unneeded dollars for political purposes,  without talking about the Universal Mail-In Ballot Scam...."
8/22/2020,In New Jersey they want you to certify that you asked for the Universal Mail-In Ballot that they sent you. But you never asked for it. Disaster in the wings!
8/22/2020,"The deep state, or whoever, over at the FDA is making it very difficult for drug companies to get people in order to test the vaccines and therapeutics. Obviously, they are hoping to delay the answer until after November 3rd. Must focus on speed, and saving lives! @SteveFDA"
8/22/2020,"Why would Suburban Women vote for Biden and the Democrats when Democrat run cities are now rampant with crime (and they aren't asking the Federal Government for help) which could easily spread to the suburbs, and they will reconstitute, on steroids, their low income suburbs plan!"
8/22/2020,"iden and the Democrats have greatly disrespected the Great State of Wisconsin by not even paying a small visit to Milwaukee, the designated site of the DNC. The State ; City worked very hard to make sure things would be good. Not nice. Vote Trump Wisconsin!"
8/22/2020,"The Democrats took the word GOD out of the Pledge of Allegiance at the Democrat National Convention. At first I thought they made a mistake, but it wasn't. It was done on purpose. Remember Evangelical Christians, and ALL, this is where they are coming from-it's done. Vote Nov 3!"
8/22/2020,"nother bad night of Rioting in Portland, Oregon. A small number of Federal troops there to protect courthouse and other Federal property only (great job!). Wanting to be asked by City ; State to STOP THE RIOTS. Would bring in National Guard, end problem immediately. ASK!"
8/21/2020,"Robert, I Love You. Rest In Peace!"
8/21/2020,"In 47 years, Joe did none of the things of which he now speaks. He will never change, just words!"
8/21/2020,96% Approval Rating in the Republican Party. 51% Approval Rating overall in the Rasmussen Poll. Thank you!
8/21/2020,"After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is trying to make a comeback by begging the Democrats for relevance. They treated him like a dog - and always will. Before politics, he said GREAT things about me!"
8/21/2020,Will be interviewed by @seanhannity tonight at 9:00 P.M. Enjoy!  @FoxNews
8/21/2020,"To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do this when it come to your very important VOTE! Gee, I wonder WHY???"
8/21/2020,"They are sending out 51,000,000 Ballots to people who haven't even requested a Ballot. Many of those people don't even exist. They are trying to STEAL this election. This should not be allowed!"
8/21/2020,"Robert, I Love You. Rest In Peace!"
8/21/2020,"In 47 years, Joe did none of the things of which he now speaks. He will never change, just words!"
8/21/2020,96% Approval Rating in the Republican Party. 51% Approval Rating overall in the Rasmussen Poll. Thank you!
8/21/2020,"After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is trying to make a comeback by begging the Democrats for relevance. They treated him like a dog - and always will. Before politics, he said GREAT things about me!"
8/21/2020,Will be interviewed by @seanhannity tonight at 9:00 P.M. Enjoy!  @FoxNews
8/21/2020,"To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do this when it come to your very important VOTE! Gee, I wonder WHY???"
8/21/2020,"They are sending out 51,000,000 Ballots to people who haven't even requested a Ballot. Many of those people don't even exist. They are trying to STEAL this election. This should not be allowed!"
8/20/2020,"he Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in recorded history, and they are concerned that very few people will turn out to vote. Instead, they will search ; find people, then harvest ; return Ballots. Not fair!"
8/20/2020," STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, including 90 killers, all while Sleepy Joe Biden and the Radical Left excuses violence and crime in their Democrat-run cities. I want safety ; security, Joe allows CRIME!"
8/20/2020,"It's never a real Twitter Trending. It's Twitter Executive's Choice. Only negative on Republican voices, especially mine!"
8/20/2020,BUT DIDN'T SHE CALL HIM A RACIST??? DIDN'T SHE SAY HE WAS INCOMPETENT???
8/20/2020,"WHY DID HE REFUSE TO ENDORSE SLOW JOE UNTIL IT WAS ALL OVER, AND EVEN THEN WAS VERY LATE? WHY DID HE TRY TO GET HIM NOT TO RUN?"
8/20/2020,"HE SPIED ON MY CAMPAIGN, AND GOT CAUGHT!"
8/20/2020,I live in New York. Even the most Liberal friends that I have are thinking twice about voting Democrat this time because they've seen what's happened to the City under @NYCMayor de Blasio and the State under @NYGovCuomo - They're getting eaten up by taxes. @DavidAsmanfox
8/20/2020,"he Democrats are demanding Mail-In Ballots because the enthusiasm meter for Slow Joe Biden is the lowest in recorded history, and they are concerned that very few people will turn out to vote. Instead, they will search ; find people, then harvest ; return Ballots. Not fair!"
8/20/2020," STAND FOR LAW AND ORDER AND I TOOK ACTION! Operation LeGend has led to the arrest of over 1,000 criminals, including 90 killers, all while Sleepy Joe Biden and the Radical Left excuses violence and crime in their Democrat-run cities. I want safety ; security, Joe allows CRIME!"
8/20/2020,"It's never a real Twitter Trending. It's Twitter Executive's Choice. Only negative on Republican voices, especially mine!"
8/20/2020,BUT DIDN'T SHE CALL HIM A RACIST??? DIDN'T SHE SAY HE WAS INCOMPETENT???
8/20/2020,"WHY DID HE REFUSE TO ENDORSE SLOW JOE UNTIL IT WAS ALL OVER, AND EVEN THEN WAS VERY LATE? WHY DID HE TRY TO GET HIM NOT TO RUN?"
8/20/2020,"HE SPIED ON MY CAMPAIGN, AND GOT CAUGHT!"
8/20/2020,I live in New York. Even the most Liberal friends that I have are thinking twice about voting Democrat this time because they've seen what's happened to the City under @NYCMayor de Blasio and the State under @NYGovCuomo - They're getting eaten up by taxes. @DavidAsmanfox
8/19/2020,Will be having a Press Conference at 5:45 P.M. See you in 15 minutes!
8/19/2020,"hy are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday ; Monday, just before and during our Convention. Let them hold them NOW (during their Convention) or after our Convention is over. Always playing right into their hands! @senatemajldr"
8/19/2020,"Don't buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radical Left Democrats do. Two can play the same game, and we have to start playing it now!)."
8/19/2020,"With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per cent. The Democrats are fighting hard to stop me with big ad buys, plus. Likewise, Big Pharma. FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW. We will win!"
8/19/2020,"IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON!"
8/19/2020,"Senate Intelligence Panel found absolutely no evidence of collusion. There was no evidence that the Trump campaign conspired with the Russian government to influence 2016, affirming the findings of other investigations. Daily Caller"
8/19/2020,Tell the Dems that we have more Cases because we do FAR more Testing than any other Country!
8/19/2020,Will be having a Press Conference at 5:45 P.M. See you in 15 minutes!
8/19/2020,"hy are Republicans allowing the Democrats to have ridiculous Post Office hearings on Saturday ; Monday, just before and during our Convention. Let them hold them NOW (during their Convention) or after our Convention is over. Always playing right into their hands! @senatemajldr"
8/19/2020,"Don't buy GOODYEAR TIRES - They announced a BAN ON MAGA HATS. Get better tires for far less! (This is what the Radical Left Democrats do. Two can play the same game, and we have to start playing it now!)."
8/19/2020,"With what I am doing in the fight with the Drug Companies, drug prices will be coming down 50, 60, and even 70 per cent. The Democrats are fighting hard to stop me with big ad buys, plus. Likewise, Big Pharma. FAVORED NATIONS AND REBATES ARE BRINGING PRICES DOWN NOW. We will win!"
8/19/2020,"IF YOU CAN PROTEST IN PERSON, YOU CAN VOTE IN PERSON!"
8/19/2020,"Senate Intelligence Panel found absolutely no evidence of collusion. There was no evidence that the Trump campaign conspired with the Russian government to influence 2016, affirming the findings of other investigations. Daily Caller"
8/19/2020,Tell the Dems that we have more Cases because we do FAR more Testing than any other Country!
8/18/2020,".@Amazon, and others in that business, should be charged (by the U.S. Postal System) much more per package, and the Post Office would be immediately brought back to good health, now vibrant, with ALL jobs saved. No pass on to customers. Get it done!"
8/18/2020,"In California, Democrats have intentionally implemented rolling blackouts - forcing Americans in the dark. Democrats are unable to keep up with energy demand..."
8/18/2020,"The Democrats have to start enforcing Law and Order in their cities and states. New York City, Chicago and Portland are a total DISASTER!"
8/18/2020,"People forget how divided our Country was under ObamaBiden. The anger and hatred were unbelievable. They shouldn't be lecturing to us. I'm here, as your President, because of them!"
8/18/2020,"any thousands of people work for our government. With that said, a former DISGRUNTLED EMPLOYEE named Miles Taylor, who I do not know (never heard of him), said he left ; is on the open arms Fake News circuit. Said to be a real stiff. They will take anyone against us!"
8/18/2020,"The ObamaBiden Administration was the most corrupt in history, including the fact that they got caught SPYING ON MY CAMPAIGN, the biggest political scandal in the history of our Country. It's called Treason, and more. Thanks for your very kind words Michelle!"
8/18/2020,"Looking back into history, the response by the ObamaBiden team to the H1N1 Swine Flu was considered a weak and pathetic one. Check out the polling, it's really bad. The big difference is that they got a free pass from the Corrupt Fake News Media!"
8/18/2020,"omebody please explain to @MichelleObama that Donald J. Trump would not be here, in the beautiful White House, if it weren't for the job done by your husband, Barack Obama. Biden was merely an afterthought, a good reason for that very late ;  unenthusiastic endorsement....."
8/18/2020,"Now AP estimates that the real Cuomo number of people killed because of his total incompetence is 11,000, not the 6000 that was originally thought!"
8/18/2020, proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally rejected by me. We will do nothing to hurt our great Military professionals ; heroes as long as I am your President. Thank you!
8/18/2020,".@Amazon, and others in that business, should be charged (by the U.S. Postal System) much more per package, and the Post Office would be immediately brought back to good health, now vibrant, with ALL jobs saved. No pass on to customers. Get it done!"
8/18/2020,"In California, Democrats have intentionally implemented rolling blackouts - forcing Americans in the dark. Democrats are unable to keep up with energy demand..."
8/18/2020,"The Democrats have to start enforcing Law and Order in their cities and states. New York City, Chicago and Portland are a total DISASTER!"
8/18/2020,"People forget how divided our Country was under ObamaBiden. The anger and hatred were unbelievable. They shouldn't be lecturing to us. I'm here, as your President, because of them!"
8/18/2020,"any thousands of people work for our government. With that said, a former DISGRUNTLED EMPLOYEE named Miles Taylor, who I do not know (never heard of him), said he left ; is on the open arms Fake News circuit. Said to be a real stiff. They will take anyone against us!"
8/18/2020,"The ObamaBiden Administration was the most corrupt in history, including the fact that they got caught SPYING ON MY CAMPAIGN, the biggest political scandal in the history of our Country. It's called Treason, and more. Thanks for your very kind words Michelle!"
8/18/2020,"Looking back into history, the response by the ObamaBiden team to the H1N1 Swine Flu was considered a weak and pathetic one. Check out the polling, it's really bad. The big difference is that they got a free pass from the Corrupt Fake News Media!"
8/18/2020,"omebody please explain to @MichelleObama that Donald J. Trump would not be here, in the beautiful White House, if it weren't for the job done by your husband, Barack Obama. Biden was merely an afterthought, a good reason for that very late ;  unenthusiastic endorsement....."
8/18/2020,"Now AP estimates that the real Cuomo number of people killed because of his total incompetence is 11,000, not the 6000 that was originally thought!"
8/18/2020, proposal by Pentagon officials to slash Military Healthcare by $2.2 billion dollars has been firmly and totally rejected by me. We will do nothing to hurt our great Military professionals ; heroes as long as I am your President. Thank you!
8/17/2020,Why would @FoxNews put on phony Congresswoman @RepDebDingell. A total waste of airtime!
8/17/2020,NEW RECORD FOR NASDAQ!
8/17/2020,SAVE THE POST OFFICE!
8/17/2020,"Why is Congress scheduled to meet (on Post Office) next Monday, during the Republican Convention, rather than now, while the Dems are having their Convention. They are always playing games. GET TOUGH REPUBLICANS!!!"
8/17/2020,Great division between the Bernie Sanders crowd and the other Radical Lefties. Our Country would be destroyed!
8/17/2020,"Just landed in Mankato, Minnesota!"
8/17/2020,"Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record setting winds. Thank you to @SenJoniErnst, @ChuckGrassley, and Governor Kim Reynolds."
8/17/2020,What's with @CNN POLLS increasing me by 10 points in a short period of time. Maybe they want to take over from @FoxNews!
8/17/2020,Getting ready to land in Minneapolis. Our great National Guard saved the city from further destruction. Should have been called up sooner by local government!
8/17/2020,"The U.S. Post Office (System) has been failing for many decades. We simply want to MAKE THE POST OFFICE GREAT AGAIN, while at the same time saving billions of dollars a year for American Taxpayers. Dems don't have a clue! @USPostOffice911"
8/17/2020,"Some states use drop boxes for the collection of Universal Mail-In Ballots. So who is going to collect the Ballots, and what might be done to them prior to tabulation? A Rigged Election? So bad for our Country. Only Absentee Ballots acceptable!"
8/17/2020,Will be interviewed on @foxandfriends this morning at 8:00 A.M. Enjoy!
8/17/2020,Why would @FoxNews put on phony Congresswoman @RepDebDingell. A total waste of airtime!
8/17/2020,NEW RECORD FOR NASDAQ!
8/17/2020,SAVE THE POST OFFICE!
8/17/2020,"Why is Congress scheduled to meet (on Post Office) next Monday, during the Republican Convention, rather than now, while the Dems are having their Convention. They are always playing games. GET TOUGH REPUBLICANS!!!"
8/17/2020,Great division between the Bernie Sanders crowd and the other Radical Lefties. Our Country would be destroyed!
8/17/2020,"Just landed in Mankato, Minnesota!"
8/17/2020,"Just approved (and fast) the FULL Emergency Declaration for the Great State of Iowa. They got hit hard by record setting winds. Thank you to @SenJoniErnst, @ChuckGrassley, and Governor Kim Reynolds."
8/17/2020,What's with @CNN POLLS increasing me by 10 points in a short period of time. Maybe they want to take over from @FoxNews!
8/17/2020,Getting ready to land in Minneapolis. Our great National Guard saved the city from further destruction. Should have been called up sooner by local government!
8/17/2020,"The U.S. Post Office (System) has been failing for many decades. We simply want to MAKE THE POST OFFICE GREAT AGAIN, while at the same time saving billions of dollars a year for American Taxpayers. Dems don't have a clue! @USPostOffice911"
8/17/2020,"Some states use drop boxes for the collection of Universal Mail-In Ballots. So who is going to collect the Ballots, and what might be done to them prior to tabulation? A Rigged Election? So bad for our Country. Only Absentee Ballots acceptable!"
8/17/2020,Will be interviewed on @foxandfriends this morning at 8:00 A.M. Enjoy!
8/16/2020,"If carefully done, according to the guidelines, there is no reason why you shouldn't be able to do that (vote at polling place). Doctor Anthony Fauci"
8/16/2020,@FoxNews is not watchable during weekend afternoons. It is worse than Fake News @CNN. I strongly suggest turning your dial to @OANN. They do a really Fair ; Balanced job!
8/16/2020,"If carefully done, according to the guidelines, there is no reason why you shouldn't be able to do that (vote at polling place). Doctor Anthony Fauci"
8/16/2020,@FoxNews is not watchable during weekend afternoons. It is worse than Fake News @CNN. I strongly suggest turning your dial to @OANN. They do a really Fair ; Balanced job!
8/15/2020,News Conference at 5:30 P.M. Enjoy!
